CustomerID,Recency,Frequency,Monetary,R_quintile,F_quintile,M_quintile,Segment
16717,23,14,6986.2300000000005,4,5,5,活躍 VIP
16718,368,5,3647.53,2,4,5,沈睡 VIP
16719,14,14,3973.3,5,5,5,活躍 VIP
16720,25,3,795.48,4,3,3,一般活躍
16721,261,1,292.47,2,2,2,一般流失
16722,16,22,8989.08,5,5,5,活躍 VIP
16723,90,4,1301.63,3,4,4,沈睡 VIP
16724,404,1,147.35,2,2,1,一般流失
16725,301,14,1882.11,2,5,4,沈睡 VIP
16726,25,7,2088.41,4,4,4,活躍 VIP
16727,363,4,1437.42,2,4,4,沈睡 VIP
16728,45,4,1054.67,4,4,3,一般活躍
16729,37,21,7239.92,4,5,5,活躍 VIP
16730,51,3,743.11,4,3,3,一般活躍
16731,647,1,174.05,1,2,1,一般流失
16732,31,4,4387.64,4,4,5,活躍 VIP
16733,529,1,259.68,1,2,1,一般流失
16734,51,3,650.51,4,3,3,一般活躍
16735,78,14,6270.56,3,5,5,活躍 VIP
16736,505,5,2956.56,1,4,4,沈睡 VIP
16737,52,2,835.1999999999999,4,2,3,潛力新客
16738,297,1,3.75,2,2,1,一般流失
16739,176,2,786.43,3,2,3,一般流失
16740,394,1,236.81,2,2,1,一般流失
16741,624,1,173.06,1,2,1,一般流失
16742,46,14,2852.6099999999997,4,5,4,活躍 VIP
16743,28,14,4253.26,4,5,5,活躍 VIP
16744,10,7,1304.76,5,4,4,活躍 VIP
16745,86,17,7194.3,3,5,5,活躍 VIP
16746,4,42,18066.4,5,5,5,活躍 VIP
16747,37,2,836.06,4,2,3,潛力新客
16748,17,14,3637.33,5,5,5,活躍 VIP
16749,590,2,4387.08,1,2,5,一般流失
16750,44,5,623.93,4,4,3,一般活躍
16751,30,1,1764.72,4,2,4,一般活躍
16752,372,1,415.0,2,2,2,一般流失
16753,57,1,223.92000000000002,4,2,1,潛力新客
16754,371,29,67502.47,2,5,5,沈睡 VIP
16755,113,7,2900.58,3,4,4,沈睡 VIP
16756,214,7,1312.3700000000001,2,4,4,沈睡 VIP
16757,318,2,270.48,2,2,1,一般流失
16758,64,1,369.34000000000003,3,2,2,潛力新客
16759,7,3,789.79,5,3,3,一般活躍
16760,429,1,228.0,1,2,1,一般流失
16761,96,1,316.62,3,2,2,一般流失
16762,19,3,1501.38,4,3,4,一般活躍
16763,198,2,964.6999999999999,2,2,3,一般流失
16764,3,13,2799.25,5,5,4,活躍 VIP
16765,293,2,454.75,2,2,2,一般流失
16766,272,2,1145.6,2,2,3,一般流失
16767,30,15,8073.8,4,5,5,活躍 VIP
16768,47,9,1708.12,4,5,4,活躍 VIP
16769,259,4,1141.75,2,4,3,一般流失
16770,57,9,1932.13,4,5,4,活躍 VIP
16771,32,10,3967.6,4,5,5,活躍 VIP
16772,422,3,3723.5499999999997,1,3,5,一般流失
16773,56,3,421.24,4,3,2,一般活躍
16774,67,8,1594.45,3,5,4,活躍 VIP
16775,9,16,3056.89,5,5,5,活躍 VIP
16776,59,2,619.85,3,2,3,潛力新客
16777,79,5,1307.76,3,4,4,活躍 VIP
16778,73,2,245.94,3,2,1,潛力新客
16779,1,53,33268.24,5,5,5,活躍 VIP
16780,99,3,605.55,3,3,2,一般流失
16781,371,2,934.25,2,2,3,一般流失
16782,9,38,10438.41,5,5,5,活躍 VIP
16783,436,1,391.95,1,2,2,一般流失
16784,19,5,896.53,4,4,3,一般活躍
16785,409,1,533.78,2,2,2,一般流失
16786,393,1,51.839999999999996,2,2,1,一般流失
16787,397,4,1035.43,2,4,3,一般流失
16788,122,5,1950.3,3,4,4,沈睡 VIP
16789,7,1,80.8,5,2,1,潛力新客
16790,3,6,1545.6200000000001,5,4,4,活躍 VIP
16791,28,15,4038.69,4,5,5,活躍 VIP
16792,281,5,623.46,2,4,3,一般流失
16793,56,1,243.84,4,2,1,潛力新客
16794,0,15,2090.91,5,5,4,活躍 VIP
16795,364,3,2492.39,2,3,4,一般流失
16796,88,1,305.62,3,2,2,潛力新客
16797,392,5,1827.77,2,4,4,沈睡 VIP
16798,553,3,848.71,1,3,3,一般流失
16799,431,2,495.98,1,2,2,一般流失
16800,10,1,1201.49,5,2,3,潛力新客
16801,162,4,1619.73,3,4,4,沈睡 VIP
16802,678,2,582.61,1,2,2,一般流失
16803,64,1,332.3,3,2,2,潛力新客
16804,22,3,536.99,4,3,2,一般活躍
16805,173,5,1097.24,3,4,3,一般流失
16806,102,4,801.49,3,4,3,一般流失
16807,142,6,2123.88,3,4,4,沈睡 VIP
16808,98,2,288.42,3,2,1,一般流失
16809,22,9,1727.43,4,5,4,活躍 VIP
16810,191,2,842.0400000000001,2,2,3,一般流失
16811,4,2,547.07,5,2,2,潛力新客
16812,360,4,2392.0,2,4,4,沈睡 VIP
16813,7,10,1692.98,5,5,4,活躍 VIP
16814,13,36,12499.710000000001,5,5,5,活躍 VIP
16815,453,2,410.97,1,2,2,一般流失
16816,102,4,417.06,3,4,2,一般流失
16817,2,13,2804.9,5,5,4,活躍 VIP
16818,10,11,3349.57,5,5,5,活躍 VIP
16819,464,2,182.59,1,2,1,一般流失
16820,95,1,497.61,3,2,2,一般流失
16821,381,1,113.35,2,2,1,一般流失
16822,685,1,181.39,1,2,1,一般流失
16823,226,7,2260.09,2,4,4,沈睡 VIP
16824,15,3,686.24,5,3,3,一般活躍
16825,38,5,1826.89,4,4,4,活躍 VIP
16826,50,1,341.7,4,2,2,潛力新客
16827,392,5,392.13,2,4,2,一般流失
16828,92,2,128.5,3,2,1,一般流失
16829,156,2,513.32,3,2,2,一般流失
16830,38,4,1207.5,4,4,3,一般活躍
16831,564,1,91.8,1,2,1,一般流失
16832,183,5,417.61,3,4,2,一般流失
16833,0,6,2409.04,5,4,4,活躍 VIP
16834,227,2,898.96,2,2,3,一般流失
16835,127,6,1538.41,3,4,4,沈睡 VIP
16836,39,4,782.37,4,4,3,一般活躍
16837,30,11,3170.98,4,5,5,活躍 VIP
16838,196,4,1159.61,2,4,3,一般流失
16839,8,44,22310.49,5,5,5,活躍 VIP
16840,602,2,139.85,1,3,1,一般流失
16841,36,12,4006.06,4,5,5,活躍 VIP
16842,100,3,1264.19,3,3,4,一般流失
16843,42,35,19571.43,4,5,5,活躍 VIP
16844,562,2,614.34,1,3,2,一般流失
16845,617,1,253.88,1,2,1,一般流失
16846,49,3,842.41,4,3,3,一般活躍
16847,42,2,614.89,4,3,2,一般活躍
16848,52,4,1411.62,4,4,4,活躍 VIP
16849,186,1,124.57,3,2,1,一般流失
16850,333,1,332.41,2,2,2,一般流失
16851,3,3,342.45,5,3,2,一般活躍
16852,9,2,144.91000000000003,5,3,1,一般活躍
16854,416,2,1408.96,1,3,4,一般流失
16855,23,2,328.4,4,3,2,一般活躍
16856,14,3,358.49,5,3,2,一般活躍
16857,442,1,352.8,1,2,2,一般流失
16858,368,10,4668.28,2,5,5,沈睡 VIP
16859,144,7,1932.41,3,4,4,沈睡 VIP
16860,452,3,1610.62,1,3,4,一般流失
16861,59,5,946.59,3,4,3,一般活躍
16862,546,4,662.33,1,4,3,一般流失
16863,30,3,998.52,4,3,3,一般活躍
16864,433,2,409.25,1,3,2,一般流失
16865,401,1,130.95,2,2,1,一般流失
16866,140,3,207.73999999999998,3,3,1,一般流失
16867,689,1,76.74000000000001,1,2,1,一般流失
16868,393,3,393.39,2,3,2,一般流失
16869,22,4,825.42,4,4,3,一般活躍
16870,468,1,450.15999999999997,1,2,2,一般流失
16871,21,6,2812.34,4,4,4,活躍 VIP
16872,76,6,1213.13,3,4,3,一般活躍
16873,4,12,14617.39,5,5,5,活躍 VIP
16874,378,1,217.74,2,2,1,一般流失
16875,66,11,4234.53,3,5,5,活躍 VIP
16876,403,1,136.01,2,2,1,一般流失
16877,11,6,853.72,5,4,3,一般活躍
16878,83,1,13.3,3,2,1,潛力新客
16880,30,8,1840.86,4,5,4,活躍 VIP
16881,66,1,432.0,3,2,2,潛力新客
16882,66,3,705.12,3,3,3,一般活躍
16883,186,19,2396.59,3,5,4,沈睡 VIP
16884,37,4,1073.92,4,4,3,一般活躍
16885,14,4,710.74,5,4,3,一般活躍
16886,455,1,134.0,1,2,1,一般流失
16887,34,3,660.72,4,3,3,一般活躍
16888,400,3,437.15,2,3,2,一般流失
16889,194,6,2530.9,2,4,4,沈睡 VIP
16890,476,3,285.41,1,3,1,一般流失
16891,1,11,2056.82,5,5,4,活躍 VIP
16892,0,7,762.1,5,4,3,一般活躍
16893,366,2,401.77,2,3,2,一般流失
16894,501,3,1324.06,1,3,4,一般流失
16895,64,5,1121.42,3,4,3,一般活躍
16896,554,1,103.95,1,2,1,一般流失
16897,298,2,289.78,2,3,1,一般流失
16898,25,5,1016.37,4,4,3,一般活躍
16899,7,8,1721.02,5,5,4,活躍 VIP
16900,16,3,887.11,5,3,3,一般活躍
16901,728,1,204.26,1,2,1,一般流失
16902,115,1,1706.88,3,2,4,一般流失
16903,28,3,1062.28,4,3,3,一般活躍
16904,3,21,5132.37,5,5,5,活躍 VIP
16905,4,17,5034.15,5,5,5,活躍 VIP
16906,81,7,1448.8,3,4,4,活躍 VIP
16907,28,9,1707.9,4,5,4,活躍 VIP
16908,721,1,252.59,1,2,1,一般流失
16909,71,1,379.14,3,2,2,潛力新客
16910,3,8,1510.06,5,5,4,活躍 VIP
16911,635,2,255.25,1,3,1,一般流失
16912,28,15,4480.31,4,5,5,活躍 VIP
16913,289,3,423.90999999999997,2,3,2,一般流失
16914,35,1,208.46,4,2,1,潛力新客
16915,8,11,1543.18,5,5,4,活躍 VIP
16916,23,4,1123.4,4,4,3,一般活躍
16917,276,2,1857.83,2,3,4,一般流失
16918,49,16,3213.29,4,5,5,活躍 VIP
16919,155,24,5125.91,3,5,5,沈睡 VIP
16920,410,1,355.45,1,2,2,一般流失
16921,60,3,446.67,3,3,2,一般活躍
16922,572,1,611.08,1,2,2,一般流失
16923,11,32,13378.36,5,5,5,活躍 VIP
16924,20,3,846.75,4,3,3,一般活躍
16925,539,1,125.65,1,2,1,一般流失
16926,370,5,1421.35,2,4,4,沈睡 VIP
16927,115,3,543.05,3,3,2,一般流失
16928,79,29,4113.23,3,5,5,活躍 VIP
16929,3,7,1295.39,5,4,4,活躍 VIP
16930,25,3,380.55,4,3,2,一般活躍
16931,4,23,5233.62,5,5,5,活躍 VIP
16932,52,3,440.71,4,3,2,一般活躍
16933,0,9,3181.25,5,5,5,活躍 VIP
16934,54,6,2110.9900000000002,4,4,4,活躍 VIP
16935,381,3,535.1,2,3,2,一般流失
16936,25,2,551.17,4,3,2,一般活躍
16937,498,1,202.1,1,2,1,一般流失
16938,8,9,7043.18,5,5,5,活躍 VIP
16939,488,3,449.0,1,3,2,一般流失
16940,51,8,6427.66,4,5,5,活躍 VIP
16941,611,1,33.0,1,2,1,一般流失
16942,12,9,1920.59,5,5,4,活躍 VIP
16943,211,5,1299.49,2,4,4,沈睡 VIP
16944,609,1,101.36,1,2,1,一般流失
16945,21,33,8548.16,4,5,5,活躍 VIP
16946,382,5,1222.04,2,4,3,一般流失
16947,235,5,955.21,2,4,3,一般流失
16948,138,7,868.77,3,4,3,一般流失
16949,3,6,1286.27,5,4,4,活躍 VIP
16950,56,10,3784.37,4,5,5,活躍 VIP
16951,134,3,1277.75,3,3,4,一般流失
16952,108,5,798.78,3,4,3,一般流失
16953,29,1,20.8,4,2,1,潛力新客
16954,0,20,6081.88,5,5,5,活躍 VIP
16955,184,6,1309.41,3,4,4,沈睡 VIP
16956,17,1,308.74,5,2,2,潛力新客
16957,238,2,416.64,2,3,2,一般流失
16958,434,1,809.44,1,2,3,一般流失
16959,86,1,117.35000000000001,3,2,1,潛力新客
16960,38,8,2043.43,4,5,4,活躍 VIP
16961,115,3,794.56,3,3,3,一般流失
16962,409,1,251.04,2,2,1,一般流失
16963,186,1,110.55000000000001,3,2,1,一般流失
16964,732,2,207.85,1,3,1,一般流失
16965,226,1,201.19,2,2,1,一般流失
16966,7,7,2154.97,5,4,4,活躍 VIP
16967,188,1,319.02,2,2,2,一般流失
16968,3,2,439.43,5,3,2,一般活躍
16969,38,3,650.41,4,3,3,一般活躍
16970,625,1,71.4,1,2,1,一般流失
16971,37,1,357.21,4,2,2,潛力新客
16972,382,2,786.25,2,3,3,一般流失
16973,385,1,127.0,2,2,1,一般流失
16974,522,2,365.5,1,3,2,一般流失
16975,422,3,926.12,1,3,3,一般流失
16976,266,1,251.51999999999998,2,2,1,一般流失
16977,394,4,496.0,2,4,2,一般流失
16978,77,3,768.88,3,3,3,一般活躍
16979,3,9,2859.74,5,5,4,活躍 VIP
16980,254,3,1473.3300000000002,2,3,4,一般流失
16982,60,1,384.06,3,2,2,潛力新客
16983,12,11,3710.22,5,5,5,活躍 VIP
16984,87,9,10754.8,3,5,5,活躍 VIP
16985,16,23,10923.16,5,5,5,活躍 VIP
16986,29,11,4888.75,4,5,5,活躍 VIP
16987,2,11,2535.9,5,5,4,活躍 VIP
16988,4,2,382.67,5,3,2,一般活躍
16989,6,6,1133.25,5,4,3,一般活躍
16990,218,2,344.0,2,3,2,一般流失
16991,420,1,1041.21,1,2,3,一般流失
16992,10,13,5476.5,5,5,5,活躍 VIP
16993,463,2,1950.9499999999998,1,3,4,一般流失
16996,29,9,2123.61,4,5,4,活躍 VIP
16997,287,3,702.0,2,3,3,一般流失
16998,149,5,402.0,3,4,2,一般流失
16999,22,2,484.82,4,3,2,一般活躍
17000,395,2,406.3,2,3,2,一般流失
17001,0,19,6640.8,5,5,5,活躍 VIP
17002,85,7,2571.55,3,4,4,活躍 VIP
17003,401,4,830.16,2,4,3,一般流失
17004,45,4,2425.16,4,4,4,活躍 VIP
17005,470,2,742.36,1,3,3,一般流失
17006,4,8,1636.32,5,5,4,活躍 VIP
17007,50,7,1120.1,4,4,3,一般活躍
17008,428,1,81.36,1,2,1,一般流失
17009,550,1,242.06,1,2,1,一般流失
17010,17,1,195.36,5,2,1,潛力新客
17011,29,3,671.7,4,3,3,一般活躍
17012,724,1,384.16,1,2,2,一般流失
17014,7,3,586.33,5,3,2,一般活躍
17015,28,3,1842.56,4,3,4,一般活躍
17016,576,1,552.4,1,2,2,一般流失
17017,2,29,14110.61,5,5,5,活躍 VIP
17018,40,6,2287.7,4,4,4,活躍 VIP
17019,10,11,4012.2,5,5,5,活躍 VIP
17020,541,2,935.62,1,3,3,一般流失
17021,441,6,1182.22,1,4,3,一般流失
17022,30,2,260.0,4,3,1,一般活躍
17023,416,3,800.18,1,3,3,一般流失
17024,44,3,95.85,4,3,1,一般活躍
17025,60,5,1510.6399999999999,3,4,4,活躍 VIP
17026,184,3,208.98,3,3,1,一般流失
17027,78,9,1327.1100000000001,3,5,4,活躍 VIP
17028,580,3,1593.83,1,3,4,一般流失
17029,110,7,2137.3,3,4,4,沈睡 VIP
17030,63,1,146.87,3,2,1,潛力新客
17031,11,6,2773.85,5,4,4,活躍 VIP
17032,547,8,3004.6,1,5,5,沈睡 VIP
17033,85,4,1332.79,3,4,4,活躍 VIP
17034,15,5,1283.92,5,4,4,活躍 VIP
17035,245,4,613.59,2,4,2,一般流失
17036,382,1,176.9,2,2,1,一般流失
17037,87,1,1267.32,3,2,4,一般活躍
17038,29,2,743.17,4,3,3,一般活躍
17039,603,1,1954.99,1,2,4,一般流失
17040,137,2,463.25,3,3,2,一般流失
17041,26,6,1686.28,4,4,4,活躍 VIP
17042,2,5,1044.3799999999999,5,4,3,一般活躍
17043,31,8,2616.55,4,5,4,活躍 VIP
17044,24,12,11962.3,4,5,5,活躍 VIP
17045,112,5,827.6800000000001,3,4,3,一般流失
17046,156,5,1906.07,3,4,4,沈睡 VIP
17047,84,6,2289.23,3,4,4,活躍 VIP
17048,117,7,2071.68,3,4,4,沈睡 VIP
17049,2,19,9947.48,5,5,5,活躍 VIP
17050,95,11,4691.79,3,5,5,沈睡 VIP
17051,193,4,714.39,2,4,3,一般流失
17052,27,1,413.75,4,2,2,潛力新客
17053,130,1,498.48,3,2,2,一般流失
17054,27,5,1356.33,4,4,4,活躍 VIP
17055,445,1,239.55,1,2,1,一般流失
17056,737,1,128.60000000000002,1,2,1,一般流失
17057,595,1,294.74,1,2,2,一般流失
17058,81,3,1179.89,3,3,3,一般活躍
17059,29,9,5602.53,4,5,5,活躍 VIP
17060,265,1,234.24,2,2,1,一般流失
17061,73,11,5232.2300000000005,3,5,5,活躍 VIP
17062,313,6,1208.22,2,4,3,一般流失
17063,20,13,3638.53,4,5,5,活躍 VIP
17064,58,3,859.35,4,3,3,一般活躍
17065,637,2,194.7,1,3,1,一般流失
17066,725,1,228.34,1,2,1,一般流失
17067,724,3,454.54,1,3,2,一般流失
17068,11,47,9161.08,5,5,5,活躍 VIP
17069,27,14,5794.28,4,5,5,活躍 VIP
17070,113,2,445.32,3,3,2,一般流失
17071,27,13,3801.2000000000003,4,5,5,活躍 VIP
17072,624,1,282.05,1,2,1,一般流失
17073,17,4,1446.09,5,4,4,活躍 VIP
17074,562,1,203.05,1,2,1,一般流失
17075,17,10,2241.73,5,5,4,活躍 VIP
17076,35,6,1242.75,4,4,3,一般活躍
17077,577,1,306.0,1,2,2,一般流失
17078,35,2,378.2,4,3,2,一般活躍
17079,77,1,118.80000000000001,3,2,1,潛力新客
17080,21,7,957.53,4,4,3,一般活躍
17081,24,6,964.39,4,4,3,一般活躍
17082,32,6,4732.03,4,4,5,活躍 VIP
17083,108,9,4049.79,3,5,5,沈睡 VIP
17084,34,3,5202.97,4,3,5,一般活躍
17085,122,28,7891.41,3,5,5,沈睡 VIP
17086,6,6,2050.08,5,4,4,活躍 VIP
17087,737,1,221.53,1,2,1,一般流失
17088,27,4,1991.01,4,4,4,活躍 VIP
17089,385,1,128.45,2,2,1,一般流失
17090,3,13,3149.48,5,5,5,活躍 VIP
17091,2,19,7811.1,5,5,5,活躍 VIP
17092,49,11,5594.96,4,5,5,活躍 VIP
17093,592,1,235.88,1,2,1,一般流失
17094,321,2,402.20000000000005,2,3,2,一般流失
17095,22,7,2572.25,4,4,4,活躍 VIP
17096,14,11,3759.18,5,5,5,活躍 VIP
17097,1,9,1340.45,5,5,4,活躍 VIP
17098,381,3,591.0699999999999,2,3,2,一般流失
17099,532,1,582.17,1,2,2,一般流失
17100,17,2,971.74,5,3,3,一般活躍
17101,9,7,2507.05,5,4,4,活躍 VIP
17102,261,1,25.5,2,2,1,一般流失
17103,721,1,424.3,1,2,2,一般流失
17104,423,1,474.03,1,2,2,一般流失
17105,158,2,665.78,3,3,3,一般流失
17106,388,1,491.23,2,2,2,一般流失
17107,32,10,16075.42,4,5,5,活躍 VIP
17108,663,1,174.95,1,2,1,一般流失
17109,28,8,1295.46,4,5,4,活躍 VIP
17110,164,3,510.7,3,3,2,一般流失
17111,46,2,476.58,4,3,2,一般活躍
17112,502,1,205.17,1,2,1,一般流失
17113,573,6,2322.59,1,4,4,沈睡 VIP
17114,5,8,808.62,5,5,3,一般活躍
17115,7,7,2761.4900000000002,5,4,4,活躍 VIP
17116,647,1,389.78,1,2,2,一般流失
17117,287,1,116.19999999999999,2,2,1,一般流失
17118,317,1,157.02,2,2,1,一般流失
17119,2,2,606.91,5,3,2,一般活躍
17120,232,1,307.46,2,2,2,一般流失
17121,402,1,314.74,2,2,2,一般流失
17122,118,4,570.5,3,4,2,一般流失
17123,161,3,977.17,3,3,3,一般流失
17124,184,1,298.89,3,2,2,一般流失
17125,49,1,259.35,4,2,1,潛力新客
17126,151,9,2070.44,3,5,4,沈睡 VIP
17127,428,5,1155.0300000000002,1,4,3,一般流失
17128,334,1,157.09,2,2,1,一般流失
17129,519,1,31.85,1,2,1,一般流失
17131,4,5,2463.17,5,4,4,活躍 VIP
17132,451,2,1272.8,1,3,4,一般流失
17133,15,12,14622.33,5,5,5,活躍 VIP
17134,106,3,637.1,3,3,3,一般流失
17135,15,10,1954.16,5,5,4,活躍 VIP
17136,661,1,231.68,1,2,1,一般流失
17137,415,6,1133.63,1,4,3,一般流失
17138,275,7,4417.27,2,4,5,沈睡 VIP
17139,15,25,19584.46,5,5,5,活躍 VIP
17140,246,1,465.32,2,2,2,一般流失
17141,417,4,754.33,1,4,3,一般流失
17142,238,4,1283.75,2,4,4,沈睡 VIP
17143,416,2,924.11,1,3,3,一般流失
17144,0,2,984.57,5,3,3,一般活躍
17145,512,4,3120.91,1,4,5,沈睡 VIP
17146,105,13,5860.24,3,5,5,沈睡 VIP
17147,22,9,3199.95,4,5,5,活躍 VIP
17148,51,1,124.88,4,2,1,潛力新客
17149,450,1,143.10000000000002,1,2,1,一般流失
17150,376,6,1375.65,2,4,4,沈睡 VIP
17151,734,1,231.90000000000003,1,2,1,一般流失
17152,194,4,2016.5,2,4,4,沈睡 VIP
17153,23,1,213.78,4,2,1,潛力新客
17154,74,1,329.34,3,2,2,潛力新客
17155,17,7,892.46,5,4,3,一般活躍
17156,491,1,591.87,1,2,2,一般流失
17157,7,19,5151.9,5,5,5,活躍 VIP
17158,31,5,1980.0,4,4,4,活躍 VIP
17159,21,5,2099.59,4,4,4,活躍 VIP
17160,30,17,10209.16,4,5,5,活躍 VIP
17161,443,1,856.01,1,2,3,一般流失
17162,28,10,1715.46,4,5,4,活躍 VIP
17163,21,4,699.78,4,4,3,一般活躍
17164,32,7,2467.35,4,4,4,活躍 VIP
17165,283,6,1794.32,2,4,4,沈睡 VIP
17166,38,2,206.34,4,3,1,一般活躍
17167,379,3,867.11,2,3,3,一般流失
17168,498,1,400.2,1,2,2,一般流失
17169,57,3,1156.73,4,3,3,一般活躍
17170,373,2,178.68,2,3,1,一般流失
17171,288,2,384.59,2,3,2,一般流失
17172,78,3,956.5699999999999,3,3,3,一般活躍
17173,4,8,3766.6,5,5,5,活躍 VIP
17174,217,1,59.9,2,2,1,一般流失
17175,43,4,1443.69,4,4,4,活躍 VIP
17176,201,3,902.3199999999999,2,3,3,一般流失
17177,504,1,119.5,1,2,1,一般流失
17178,730,1,436.71,1,2,2,一般流失
17179,177,6,1507.26,3,4,4,沈睡 VIP
17180,55,11,2256.98,4,5,4,活躍 VIP
17181,56,3,465.37,4,3,2,一般活躍
17182,422,2,321.3,1,3,2,一般流失
17183,7,6,3347.31,5,4,5,活躍 VIP
17184,568,2,198.41000000000003,1,3,1,一般流失
17185,591,3,229.46,1,3,1,一般流失
17186,46,2,144.0,4,3,1,一般活躍
17187,226,2,467.71,2,3,2,一般流失
17188,10,13,4592.93,5,5,5,活躍 VIP
17189,105,5,957.63,3,4,3,一般流失
17190,58,7,1743.04,4,4,4,活躍 VIP
17191,27,15,4836.05,4,5,5,活躍 VIP
17192,535,1,77.83,1,2,1,一般流失
17193,35,9,2310.04,4,5,4,活躍 VIP
17194,273,3,812.5,2,3,3,一般流失
17195,654,1,562.98,1,2,2,一般流失
17196,427,1,352.9,1,2,2,一般流失
17197,29,1,1013.01,4,2,3,潛力新客
17198,23,3,1213.88,4,3,3,一般活躍
17199,581,1,145.12,1,2,1,一般流失
17200,386,4,356.71,2,4,2,一般流失
17201,53,4,1242.04,4,4,3,一般活躍
17202,420,1,160.65,1,2,1,一般流失
17203,35,10,5575.88,4,5,5,活躍 VIP
17204,174,9,5504.6900000000005,3,5,5,沈睡 VIP
17205,53,3,999.35,4,3,3,一般活躍
17206,52,1,204.24,4,2,1,潛力新客
17207,651,1,303.21999999999997,1,2,2,一般流失
17208,395,1,115.35,2,2,1,一般流失
17209,648,3,611.6,1,3,2,一般流失
17210,392,1,253.37,2,2,1,一般流失
17211,26,13,4046.65,4,5,5,活躍 VIP
17212,252,3,794.41,2,3,3,一般流失
17213,39,13,5182.3,4,5,5,活躍 VIP
17214,59,6,1069.1200000000001,3,4,3,一般活躍
17215,463,1,186.15,1,2,1,一般流失
17216,553,1,65.05,1,2,1,一般流失
17217,233,2,218.0,2,3,1,一般流失
17218,3,18,4192.68,5,5,5,活躍 VIP
17219,31,2,259.13,4,3,1,一般活躍
17220,23,21,4481.75,4,5,5,活躍 VIP
17221,6,5,978.52,5,4,3,一般活躍
17222,64,6,1605.01,3,4,4,活躍 VIP
17223,309,3,873.53,2,3,3,一般流失
17224,500,1,100.86,1,2,1,一般流失
17225,581,1,131.15,1,2,1,一般流失
17226,308,3,900.12,2,3,3,一般流失
17227,18,12,2022.03,5,5,4,活躍 VIP
17228,15,13,3177.24,5,5,5,活躍 VIP
17229,95,2,318.76,3,3,2,一般流失
17230,263,18,9924.95,2,5,5,沈睡 VIP
17231,11,25,7197.04,5,5,5,活躍 VIP
17232,2,2,421.52,5,3,2,一般活躍
17233,34,3,560.86,4,3,2,一般活躍
17234,182,1,149.89000000000001,3,2,1,一般流失
17235,24,8,1904.8799999999999,4,5,4,活躍 VIP
17236,12,12,1929.26,5,5,4,活躍 VIP
17237,10,4,1002.08,5,4,3,一般活躍
17238,2,32,7783.1,5,5,5,活躍 VIP
17239,312,4,1189.45,2,4,3,一般流失
17240,595,1,130.6,1,2,1,一般流失
17241,384,12,2744.14,2,5,4,沈睡 VIP
17242,107,5,2889.28,3,4,4,沈睡 VIP
17243,0,69,20889.86,5,5,5,活躍 VIP
17244,52,5,1826.04,4,4,4,活躍 VIP
17245,204,2,371.63,2,3,2,一般流失
17246,546,2,38.92,1,3,1,一般流失
17247,14,1,282.19,5,2,1,潛力新客
17248,119,2,546.16,3,3,2,一般流失
17249,428,1,68.03,1,2,1,一般流失
17250,3,2,384.52,5,3,2,一般活躍
17251,362,3,812.4300000000001,2,3,3,一般流失
17252,116,2,353.86,3,3,2,一般流失
17253,17,1,178.26,5,2,1,潛力新客
17254,4,3,470.73,5,3,2,一般活躍
17255,40,4,799.13,4,4,3,一般活躍
17256,106,5,498.93,3,4,2,一般流失
17257,435,2,192.73,1,3,1,一般流失
17258,396,2,417.3,2,3,2,一般流失
17259,147,6,1889.34,3,4,4,沈睡 VIP
17260,410,1,120.95,1,2,1,一般流失
17261,509,1,230.44,1,2,1,一般流失
17262,51,11,2757.62,4,5,4,活躍 VIP
17263,207,1,63.440000000000005,2,2,1,一般流失
17264,423,1,279.59,1,2,1,一般流失
17265,138,2,562.9,3,3,2,一般流失
17266,1,5,517.73,5,4,2,一般活躍
17267,126,2,317.62,3,3,2,一般流失
17268,107,11,1733.8899999999999,3,5,4,沈睡 VIP
17269,385,1,537.46,2,2,2,一般流失
17270,468,2,604.4,1,3,2,一般流失
17271,735,1,210.39,1,2,1,一般流失
17272,41,4,2148.63,4,4,4,活躍 VIP
17273,423,1,141.12,1,2,1,一般流失
17274,34,2,577.38,4,3,2,一般活躍
17275,382,1,114.52,2,2,1,一般流失
17276,401,1,508.39,2,2,2,一般流失
17277,227,2,1065.3500000000001,2,3,3,一般流失
17278,240,2,271.24,2,3,1,一般流失
17279,57,1,187.82999999999998,4,2,1,潛力新客
17280,437,1,118.85999999999999,1,2,1,一般流失
17281,373,6,797.8499999999999,2,4,3,一般流失
17282,129,5,2339.66,3,4,4,沈睡 VIP
17283,378,1,188.46,2,2,1,一般流失
17284,59,8,2793.16,3,5,4,活躍 VIP
17285,627,2,428.34,1,3,2,一般流失
17286,21,3,395.48,4,3,2,一般活躍
17287,25,21,4111.96,4,5,5,活躍 VIP
17288,8,11,2499.98,5,5,4,活躍 VIP
17289,31,9,2079.39,4,5,4,活躍 VIP
17290,3,8,1501.44,5,5,4,活躍 VIP
17291,307,1,550.8000000000001,2,2,2,一般流失
17292,471,2,271.75,1,3,1,一般流失
17293,7,17,3774.23,5,5,5,活躍 VIP
17294,668,2,467.78999999999996,1,3,2,一般流失
17295,28,3,556.95,4,3,2,一般活躍
17296,729,1,338.13,1,2,2,一般流失
17297,16,1,131.78,5,2,1,潛力新客
17298,100,5,957.5600000000001,3,4,3,一般流失
17299,11,6,1016.08,5,4,3,一般活躍
17300,390,2,393.64,2,3,2,一般流失
